event_id,event_date,zone_id,event_type,sub_event_type,fatalities,actor1,actor2,notes,lon,lat,available_at
SEED000116,2013-01-14,z_ke_mandera_town,Protests,,0,Northgate Pastoralist Bloc,Rangeland Defence Front,Reported incident involving Northgate Pastoralist Bloc and Rangeland Defence Front.,41.71926657814863,3.9533592517128207,2013-01-21T12:00:00+00:00
SEED000117,2013-01-15,z_ke_mandera_town,Protests,,4,Highland Communal Militia,Riverine Self-Defence Group,Reported incident involving Highland Communal Militia and Riverine Self-Defence Group.,41.760681227747185,3.988730029392852,2013-01-24T12:00:00+00:00
SEED000118,2013-01-18,z_et_suftu,Riots,,0,Riverine Self-Defence Group,Northgate Pastoralist Bloc,Reported incident involving Riverine Self-Defence Group and Northgate Pastoralist Bloc.,41.55378526665685,4.2156490774922615,2013-01-20T12:00:00+00:00
SEED000119,2013-01-11,z_et_suftu,Strategic developments,,5,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.60077147039251,4.221894416883678,2013-01-18T12:00:00+00:00
SEED000120,2013-01-27,z_so_bulohawo,Protests,,0,Riverine Self-Defence Group,Highland Communal Militia,Reported incident involving Riverine Self-Defence Group and Highland Communal Militia.,42.07072827963944,3.994834373690253,2013-01-29T12:00:00+00:00
SEED000121,2013-01-23,z_so_bulohawo,Violence against civilians,,5,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,42.036198114839365,3.9056343591808194,2013-01-27T12:00:00+00:00
SEED000122,2013-01-24,z_et_suftu,Strategic developments,,4,Highland Communal Militia,Border Watch Irregulars,Reported incident involving Highland Communal Militia and Border Watch Irregulars.,41.59283757193641,4.185982628818978,2013-01-27T12:00:00+00:00
SEED000123,2013-02-12,z_ke_mandera_south,Battles,,2,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.59198079775231,3.772001428466964,2013-02-20T12:00:00+00:00
SEED000124,2013-02-16,z_so_bulohawo_s,Violence against civilians,,2,Riverine Self-Defence Group,Rangeland Defence Front,Reported incident involving Riverine Self-Defence Group and Rangeland Defence Front.,42.04323450916783,3.665585202058817,2013-02-23T12:00:00+00:00
SEED000125,2013-02-17,z_ke_mandera_west,Strategic developments,,3,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.42858400506408,4.001031481904464,2013-02-22T12:00:00+00:00
SEED000126,2013-02-16,z_ke_mandera_town,Violence against civilians,,1,Highland Communal Militia,Northgate Pastoralist Bloc,Reported incident involving Highland Communal Militia and Northgate Pastoralist Bloc.,41.78021493550726,4.033175369688437,2013-02-22T12:00:00+00:00
SEED000127,2013-02-16,z_et_dolo_ado,Riots,,3,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,41.84840558844432,4.207424876293071,2013-02-22T12:00:00+00:00
SEED000128,2013-02-14,z_so_dolow,Battles,,3,Northgate Pastoralist Bloc,Highland Communal Militia,Reported incident involving Northgate Pastoralist Bloc and Highland Communal Militia.,42.098555302832025,4.276860668492773,2013-02-16T12:00:00+00:00
SEED000129,2013-02-28,z_ke_mandera_west,Strategic developments,,0,Riverine Self-Defence Group,Northgate Pastoralist Bloc,Reported incident involving Riverine Self-Defence Group and Northgate Pastoralist Bloc.,41.51829238053351,3.9544725157675944,2013-03-07T12:00:00+00:00
SEED000130,2013-02-26,z_et_suftu,Strategic developments,,4,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,41.53768662437966,4.243405060450301,2013-03-04T12:00:00+00:00
SEED000131,2013-02-26,z_so_dolow,Protests,,5,Rangeland Defence Front,Highland Communal Militia,Reported incident involving Rangeland Defence Front and Highland Communal Militia.,42.03421355760273,4.169520769479113,2013-02-28T12:00:00+00:00
SEED000132,2013-02-25,z_so_dolow,Strategic developments,,0,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,42.01280117936211,4.232682659688111,2013-03-03T12:00:00+00:00
SEED000133,2013-03-03,z_so_bulohawo,Violence against civilians,,1,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,42.000535957358814,3.923865648995429,2013-03-07T12:00:00+00:00
SEED000134,2013-03-09,z_et_suftu,Violence against civilians,,5,Riverine Self-Defence Group,Rangeland Defence Front,Reported incident involving Riverine Self-Defence Group and Rangeland Defence Front.,41.477538578616254,4.227755605919474,2013-03-15T12:00:00+00:00
SEED000135,2013-03-08,z_et_dolo_ado,Riots,,3,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,41.78216200587621,4.207038211570121,2013-03-12T12:00:00+00:00
SEED000136,2013-03-18,z_so_bulohawo_s,Battles,,4,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,42.00287771763336,3.7217902546372725,2013-03-26T12:00:00+00:00
SEED000137,2013-03-17,z_ke_mandera_west,Protests,,0,Highland Communal Militia,Northgate Pastoralist Bloc,Reported incident involving Highland Communal Militia and Northgate Pastoralist Bloc.,41.562513182041506,3.9764949375031073,2013-03-22T12:00:00+00:00
SEED000138,2013-03-17,z_ke_mandera_town,Strategic developments,,3,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,41.741437227138384,3.973595102670047,2013-03-23T12:00:00+00:00
SEED000139,2013-03-16,z_ke_mandera_town,Battles,,1,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.74510112416209,4.022517984119514,2013-03-20T12:00:00+00:00
SEED000140,2013-03-12,z_so_bulohawo,Strategic developments,,3,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,42.05893376368151,3.973578155592042,2013-03-14T12:00:00+00:00
SEED000141,2013-03-22,z_ke_mandera_west,Riots,,0,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.6617455216264,3.8409493784220556,2013-03-27T12:00:00+00:00
SEED000142,2013-03-21,z_so_bulohawo,Strategic developments,,3,Border Watch Irregulars,Riverine Self-Defence Group,Reported incident involving Border Watch Irregulars and Riverine Self-Defence Group.,42.08412129441937,3.94606327642009,2013-03-24T12:00:00+00:00
SEED000143,2013-04-08,z_ke_mandera_south,Strategic developments,,1,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.61182596635624,3.60974087147509,2013-04-17T12:00:00+00:00
SEED000144,2013-04-03,z_so_bulohawo_s,Riots,,2,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.99358232395945,3.642319169649248,2013-04-06T12:00:00+00:00
SEED000145,2013-04-02,z_et_dolo_ado,Strategic developments,,4,Rangeland Defence Front,Northgate Pastoralist Bloc,Reported incident involving Rangeland Defence Front and Northgate Pastoralist Bloc.,41.80503810031335,4.165751320516379,2013-04-10T12:00:00+00:00
SEED000146,2013-04-19,z_ke_mandera_south,Strategic developments,,5,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,41.46057818319385,3.737062396301361,2013-04-25T12:00:00+00:00
SEED000147,2013-04-11,z_ke_mandera_south,Riots,,2,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.48604375511489,3.6451788061496346,2013-04-20T12:00:00+00:00
SEED000148,2013-04-12,z_so_bulohawo_s,Battles,,5,Rangeland Defence Front,Highland Communal Militia,Reported incident involving Rangeland Defence Front and Highland Communal Militia.,42.06595227332396,3.7458576318049843,2013-04-19T12:00:00+00:00
SEED000149,2013-04-17,z_ke_mandera_west,Strategic developments,,1,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.45625540153772,3.98327660463588,2013-04-24T12:00:00+00:00
SEED000150,2013-04-17,z_ke_mandera_west,Riots,,4,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,41.535032463920885,3.956761866718011,2013-04-19T12:00:00+00:00
SEED000151,2013-04-12,z_so_bulohawo,Riots,,1,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,42.111094843170704,4.043909630901682,2013-04-17T12:00:00+00:00
SEED000152,2013-04-17,z_et_suftu,Strategic developments,,1,Border Watch Irregulars,Riverine Self-Defence Group,Reported incident involving Border Watch Irregulars and Riverine Self-Defence Group.,41.513617515227224,4.270484557440622,2013-04-24T12:00:00+00:00
SEED000153,2013-04-27,z_ke_mandera_west,Battles,,3,Northgate Pastoralist Bloc,Rangeland Defence Front,Reported incident involving Northgate Pastoralist Bloc and Rangeland Defence Front.,41.49890891286336,4.051757385567101,2013-04-30T12:00:00+00:00
SEED000154,2013-04-22,z_ke_mandera_west,Battles,,1,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.511379308674634,4.008009309676527,2013-04-29T12:00:00+00:00
SEED000155,2013-04-23,z_ke_mandera_west,Violence against civilians,,4,Northgate Pastoralist Bloc,Riverine Self-Defence Group,Reported incident involving Northgate Pastoralist Bloc and Riverine Self-Defence Group.,41.451333338339225,4.003870368809725,2013-04-25T12:00:00+00:00
SEED000156,2013-04-22,z_ke_mandera_town,Violence against civilians,,1,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.72075762836687,4.007842318781445,2013-04-28T12:00:00+00:00
SEED000157,2013-04-24,z_et_dolo_ado,Riots,,3,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.68599609374267,4.203865232336672,2013-05-02T12:00:00+00:00
SEED000158,2013-04-26,z_et_dolo_ado,Battles,,2,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.74260342024909,4.187467970043521,2013-04-29T12:00:00+00:00
SEED000159,2013-04-24,z_et_dolo_ado,Strategic developments,,4,Northgate Pastoralist Bloc,Border Watch Irregulars,Reported incident involving Northgate Pastoralist Bloc and Border Watch Irregulars.,41.825780707698904,4.20066531914469,2013-05-02T12:00:00+00:00
SEED000160,2013-05-04,z_ke_mandera_south,Protests,,0,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,41.423818885477594,3.705365579833485,2013-05-10T12:00:00+00:00
SEED000161,2013-05-05,z_ke_mandera_west,Strategic developments,,2,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.45659305587379,3.8622173131274384,2013-05-09T12:00:00+00:00
SEED000162,2013-05-16,z_ke_mandera_west,Protests,,5,Northgate Pastoralist Bloc,Highland Communal Militia,Reported incident involving Northgate Pastoralist Bloc and Highland Communal Militia.,41.572376317851436,4.021533408003123,2013-05-24T12:00:00+00:00
SEED000163,2013-05-12,z_ke_mandera_town,Strategic developments,,0,Highland Communal Militia,Northgate Pastoralist Bloc,Reported incident involving Highland Communal Militia and Northgate Pastoralist Bloc.,41.71932583052835,4.040291229163861,2013-05-21T12:00:00+00:00
SEED000164,2013-05-13,z_ke_mandera_town,Violence against civilians,,0,Border Watch Irregulars,Northgate Pastoralist Bloc,Reported incident involving Border Watch Irregulars and Northgate Pastoralist Bloc.,41.767996123329766,3.9698469432190175,2013-05-18T12:00:00+00:00
SEED000165,2013-05-12,z_ke_mandera_town,Violence against civilians,,0,Rangeland Defence Front,Riverine Self-Defence Group,Reported incident involving Rangeland Defence Front and Riverine Self-Defence Group.,41.78822655081246,3.956954888084928,2013-05-18T12:00:00+00:00
SEED000166,2013-05-18,z_so_bulohawo,Riots,,5,Riverine Self-Defence Group,Highland Communal Militia,Reported incident involving Riverine Self-Defence Group and Highland Communal Militia.,42.025948643456395,3.940698789292945,2013-05-21T12:00:00+00:00
SEED000167,2013-05-22,z_ke_mandera_west,Strategic developments,,5,Border Watch Irregulars,Rangeland Defence Front,Reported incident involving Border Watch Irregulars and Rangeland Defence Front.,41.48350506831505,3.994053453800155,2013-05-29T12:00:00+00:00
SEED000168,2013-05-21,z_et_suftu,Protests,,3,Border Watch Irregulars,Highland Communal Militia,Reported incident involving Border Watch Irregulars and Highland Communal Militia.,41.51282891914556,4.310610671885137,2013-05-25T12:00:00+00:00
SEED000169,2013-06-07,z_ke_mandera_south,Riots,,4,Rangeland Defence Front,Northgate Pastoralist Bloc,Reported incident involving Rangeland Defence Front and Northgate Pastoralist Bloc.,41.45689973959397,3.7194157710213434,2013-06-10T12:00:00+00:00
SEED000170,2013-06-02,z_ke_mandera_town,Protests,,5,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,41.71653793660683,3.940204375343118,2013-06-08T12:00:00+00:00
SEED000171,2013-06-03,z_so_bulohawo,Strategic developments,,0,Northgate Pastoralist Bloc,Highland Communal Militia,Reported incident involving Northgate Pastoralist Bloc and Highland Communal Militia.,42.035543838811925,4.059238047223619,2013-06-06T12:00:00+00:00
SEED000172,2013-06-18,z_et_suftu,Strategic developments,,2,Rangeland Defence Front,Border Watch Irregulars,Reported incident involving Rangeland Defence Front and Border Watch Irregulars.,41.49115011246463,4.253704711902439,2013-06-20T12:00:00+00:00
SEED000173,2013-06-22,z_ke_arabia,Battles,,5,Riverine Self-Defence Group,Rangeland Defence Front,Reported incident involving Riverine Self-Defence Group and Rangeland Defence Front.,41.73719833431451,3.677130126678302,2013-06-24T12:00:00+00:00
SEED000174,2013-06-28,z_so_bulohawo_s,Riots,,5,Highland Communal Militia,Rangeland Defence Front,Reported incident involving Highland Communal Militia and Rangeland Defence Front.,42.04455840759314,3.722816155812367,2013-07-06T12:00:00+00:00
SEED000175,2013-06-29,z_ke_mandera_west,Protests,,5,Riverine Self-Defence Group,Rangeland Defence Front,Reported incident involving Riverine Self-Defence Group and Rangeland Defence Front.,41.492351493677454,3.9991796668653365,2013-07-06T12:00:00+00:00
SEED000176,2013-06-22,z_ke_mandera_west,Battles,,3,Riverine Self-Defence Group,Northgate Pastoralist Bloc,Reported incident involving Riverine Self-Defence Group and Northgate Pastoralist Bloc.,41.56052572836696,3.9629571804838184,2013-06-25T12:00:00+00:00
SEED000177,2013-06-23,z_et_suftu,Protests,,0,Rangeland Defence Front,Highland Communal Militia,Reported incident involving Rangeland Defence Front and Highland Communal Militia.,41.5391420075625,4.172481016046388,2013-06-25T12:00:00+00:00
